Time(s),Iter1_Right_X_Displacement_Delta(m),Iter1_Left_X_Displacement_Delta(m),Iter2_Right_X_Displacement_Delta(m),Iter2_Left_X_Displacement_Delta(m),Iter3_Right_X_Displacement_Delta(m),Iter3_Left_X_Displacement_Delta(m),Iter4_Right_X_Displacement_Delta(m),Iter4_Left_X_Displacement_Delta(m),Iter5_Right_X_Displacement_Delta(m),Iter5_Left_X_Displacement_Delta(m),Iter6_Right_X_Displacement_Delta(m),Iter6_Left_X_Displacement_Delta(m),Iter7_Right_X_Displacement_Delta(m),Iter7_Left_X_Displacement_Delta(m),Iter1_Right_Rotation_Delta(rad),Iter1_Left_Rotation_Delta(rad),Iter2_Right_Rotation_Delta(rad),Iter2_Left_Rotation_Delta(rad),Iter3_Right_Rotation_Delta(rad),Iter3_Left_Rotation_Delta(rad),Iter4_Right_Rotation_Delta(rad),Iter4_Left_Rotation_Delta(rad),Iter5_Right_Rotation_Delta(rad),Iter5_Left_Rotation_Delta(rad),Iter6_Right_Rotation_Delta(rad),Iter6_Left_Rotation_Delta(rad),Iter7_Right_Rotation_Delta(rad),Iter7_Left_Rotation_Delta(rad)
6.000000000000000888e-01,-5.898504850852803738e-04,8.491115434953663832e-05,-5.828650468304302779e-04,1.204560645009788988e-04,-4.656426495196486215e-04,1.026750739398368806e-04,3.422446450616900560e-05,-4.862054142189611849e-05,2.099009269214413553e-05,5.443002017626458189e-06,-3.154385314224628090e-05,1.125070052468424286e-06,-4.188534031696056203e-07,-7.614884745234945518e-06,-6.747616394348135427e-04,-6.747616394348135427e-04,-7.033211113314022378e-04,-7.033211113314022378e-04,-5.682543768486397751e-04,-5.686242462190835290e-04,8.415628704837307961e-05,7.689318598262662174e-05,1.554709067452114679e-05,1.554709067452114679e-05,-3.266892319472858297e-05,-3.266892319472858297e-05,7.188492363606469038e-06,7.407403450482297202e-06
6.250000000000000000e-01,-6.877491539187263747e-04,1.098555174878917962e-04,-6.806325598108509123e-04,1.485198327691866771e-04,-5.384808322318190843e-04,1.249061290332226237e-04,3.735906592515492175e-05,-5.242205414687090004e-05,2.425146273338230074e-05,4.313639195306639973e-06,-3.626008526577684243e-05,2.836951937555676206e-06,-1.558841883922412741e-06,-7.810210670360084872e-06,-7.976046714066042931e-04,-7.976046714066042931e-04,-8.291523925800375894e-04,-8.291523925800375894e-04,-6.633088562058228610e-04,-6.637448989585612025e-04,9.137637818854016380e-05,8.289804147919993538e-05,1.993782353807566077e-05,1.993782353807566077e-05,-3.909703720333251864e-05,-3.909703720333251864e-05,6.232358663940673615e-06,6.494343880190933671e-06
6.500000000000000222e-01,-7.900477595346871995e-04,1.360080088145393384e-04,-7.826696049795939247e-04,1.777540281569858771e-04,-6.140602744955925285e-04,1.480780165140152538e-04,4.018301992969597336e-05,-5.627706122298542502e-05,2.777510749421563396e-05,2.946317196619863132e-06,-4.105312945432149085e-05,4.599124201878912466e-06,-2.786189657363880023e-06,-7.986503029688840627e-06,-9.260557683492404157e-04,-9.260557683492404157e-04,-9.604236331365798018e-04,-9.604236331365798018e-04,-7.620448119863912351e-04,-7.625498889403115044e-04,9.835133382748995068e-05,8.861067415220219567e-05,2.482879029758883194e-05,2.482879029758883194e-05,-4.565225365620040332e-05,-4.565225365620040332e-05,5.169495115121824913e-06,5.475406161116469494e-06
6.750000000000000444e-01,-8.958223054385122675e-04,1.629207066485907629e-04,-8.879593704161498069e-04,2.077295806818882373e-04,-6.916570638905716883e-04,1.718759633585822955e-04,4.273743902524773652e-05,-6.024576041192136744e-05,3.159514491332671149e-05,1.351509623381819125e-06,-4.596408990842348885e-05,6.308458129267169312e-06,-4.172548333056247394e-06,-8.172019076380099278e-06,-1.058743012087109969e-03,-1.058743012087109969e-03,-1.095688951098024166e-03,-1.095688951098024166e-03,-8.634237843898398546e-04,-8.639999959893576720e-04,1.051784423920024136e-04,9.414165138850461023e-05,3.024363528994489236e-05,3.024363528994489236e-05,-5.227254803769759706e-05,-5.227254803769759706e-05,3.957198415664719970e-06,4.307471371901849810e-06
7.000000000000000666e-01,-1.004166971031755784e-03,1.901514311421700909e-04,-9.955460715506403435e-04,2.380210165168206160e-04,-7.706065970415065802e-04,1.959860573047880750e-04,4.517541352350162853e-05,-6.438932290347282317e-05,3.567524009927269812e-05,-4.502439191686469222e-07,-5.103602038986077005e-05,7.860150682277577960e-06,-5.813306379470750684e-06,-8.377652461241669180e-06,-1.194318402173911997e-03,-1.194318402173911997e-03,-1.233567088067460960e-03,-1.233567088067460960e-03,-9.664674815310636546e-04,-9.671162018309378827e-04,1.120679546148528605e-04,9.971373421485685284e-05,3.612548401844134505e-05,3.612548401844134505e-05,-5.889617107213834801e-05,-5.889617107213834801e-05,2.511676022262654406e-06,2.906333193705701312e-06
7.250000000000000888e-01,-1.114189229106402057e-03,2.172768354533408108e-04,-1.104549615231861792e-03,2.682208911979483412e-04,-8.503093282927892682e-04,2.200965090476889041e-04,4.772608710160164414e-05,-6.876077625816989780e-05,3.991619366185139572e-05,-2.422621760880816488e-06,-5.629871713155876201e-05,9.163067081909004319e-06,-7.787500390904478209e-06,-8.598930345979360901e-06,-1.331466064559735929e-03,-1.331466064559735929e-03,-1.372770506429824011e-03,-1.372770506429824011e-03,-1.070264782720403707e-03,-1.070986708672554133e-03,1.192980585506334124e-04,1.056167620431536225e-04,4.233881542274609000e-05,4.233881542274609000e-05,-6.546178421348164411e-05,-6.546178421348164411e-05,7.500291870840558595e-07,1.188681855425477440e-06
7.500000000000000000e-01,-1.225002401271615970e-03,2.439036286574630674e-04,-1.214155774095559970e-03,2.979565232771388961e-04,-9.302259855510780495e-04,2.439066072633527815e-04,5.062314008079382699e-05,-7.339851192877944186e-05,4.418784553088250799e-05,-4.511800848712443912e-06,-6.176625395337698166e-05,1.015659059924733931e-05,-1.010805406329029488e-05,-8.830447539263930334e-06,-1.468906029929079038e-03,-1.468906029929079038e-03,-1.512112297372684988e-03,-1.512112297372684988e-03,-1.173975900529915239e-03,-1.174771104903056529e-03,1.271369849316431044e-04,1.121297047639718825e-04,4.869964637958107412e-05,4.869964637958107412e-05,-7.192284455262432097e-05,-7.192284455262432097e-05,-1.345664790694534041e-06,-8.637172230277490037e-07
7.750000000000000222e-01,-1.335738610601100440e-03,2.696796322732356033e-04,-1.323605419539908290e-03,3.269076728959138811e-04,-1.009876649555041528e-03,2.671429718930015684e-04,5.402708042862025550e-05,-7.832052185816756884e-05,4.836991796468292915e-05,-6.651758639918126104e-06,-6.744788851585636902e-05,1.082423884021105343e-05,-1.267926751999381985e-05,-9.087198676149821353e-06,-1.605418242874342982e-03,-1.605418242874342982e-03,-1.650513092435822171e-03,-1.650513092435822171e-03,-1.276847704050405874e-03,-1.277715691984447621e-03,1.357597422989298419e-04,1.194372024721293557e-04,5.502167660461493304e-05,5.502167660461493304e-05,-7.827212735606742244e-05,-7.827212735606742244e-05,-3.664600952565932879e-06,-3.140107495303023910e-06
8.000000000000000444e-01,-1.445596358598630338e-03,2.943053384431987274e-04,-1.432206573775865466e-03,3.548220139195368272e-04,-1.088853553291274645e-03,2.895773901717274557e-04,5.797609506706657978e-05,-8.351926202132542443e-05,5.238726068179655471e-05,-8.774558056305614695e-06,-7.336479490903380363e-05,1.119783999359996729e-05,-1.528265430882080889e-05,-9.422755903223944962e-06,-1.739901697041836004e-03,-1.739901697041836004e-03,-1.787028587695409232e-03,-1.787028587695409232e-03,-1.378244346199285209e-03,-1.379184126234361818e-03,1.451940594737882728e-04,1.275751168631142352e-04,6.116181873810216940e-05,6.116181873810216940e-05,-8.456263490263377092e-05,-8.456263490263377092e-05,-5.934933977116974013e-06,-5.368288477199112396e-06
8.250000000000000666e-01,-1.553912652201269728e-03,3.175444141064603931e-04,-1.539379406855445609e-03,3.815256175700096342e-04,-1.166846456186504399e-03,3.110414497253036203e-04,6.238774587578876929e-05,-8.896173880502955544e-05,5.622868982868567400e-05,-1.081929180839213966e-05,-7.955997731279307317e-05,1.134901931072740400e-05,-1.760607120467050368e-05,-9.934151138986380136e-06,-1.871457066307730122e-03,-1.871457066307730122e-03,-1.920905024425462182e-03,-1.920905024425462182e-03,-1.477687265496394065e-03,-1.478697449778659800e-03,1.553223546189030913e-04,1.364319887927206709e-04,6.704798163706393588e-05,6.704798163706393588e-05,-9.090899662350659938e-05,-9.090899662350659938e-05,-7.747968674226557440e-06,-7.138796858596752060e-06
8.500000000000000888e-01,-1.660229795362719307e-03,3.392310524202302169e-04,-1.644724584695833602e-03,4.069278917355825809e-04,-1.243670246782568878e-03,3.314382074782115661e-04,6.711056971479834043e-05,-9.460090036733648233e-05,5.994209623529089814e-05,-1.273476118211075425e-05,-8.609179646426601273e-05,1.137088559977073032e-05,-1.931395052467976825e-05,-1.074804796127176720e-05,-1.999460847782963402e-03,-1.999460847782963402e-03,-2.051652476431437000e-03,-2.051652476431437000e-03,-1.574894455049477560e-03,-1.575973398077898380e-03,1.659448753797143628e-04,1.458116755882477023e-04,7.267685741739471350e-05,7.267685741739471350e-05,-9.746268206403674306e-05,-9.746268206403674306e-05,-8.642097695715778016e-06,-7.989010309489286144e-06
8.750000000000000000e-01,-1.764330545024811459e-03,3.592750518020756956e-04,-1.748090470770014004e-03,4.310232169451311268e-04,-1.319283540414412093e-03,3.507537765250062778e-04,7.200228326045832183e-05,-1.003987518731416784e-04,6.360546479317052970e-05,-1.447785172463411651e-05,-9.301208497966562128e-05,1.135767843804535993e-05,-2.013721414179103775e-05,-1.198999171513059903e-05,-2.123605596826907971e-03,-2.123605596826907971e-03,-2.179113687715159009e-03,-2.179113687715159009e-03,-1.669810646243316543e-03,-1.670956619817545730e-03,1.768811665703723390e-04,1.555344317748508232e-04,7.808331651781852401e-05,7.808331651781852401e-05,-1.043697634177109812e-04,-1.043697634177109812e-04,-8.223329059170447763e-06,-7.523958032759625603e-06
9.000000000000000222e-01,-1.866238332431213731e-03,3.776685728561421374e-04,-1.849611937274148188e-03,4.538928744145381833e-04,-1.393794063681230710e-03,3.690682430192715469e-04,7.699944260794455708e-05,-1.063524305292828931e-04,6.728600480804258765e-05,-1.601511823276502433e-05,-1.003403003514147240e-04,1.138983994827813540e-05,-1.995083619907300765e-05,-1.374517330252067460e-05,-2.243906905287348930e-03,-2.243906905287348930e-03,-2.303504811688700249e-03,-2.303504811688700249e-03,-1.762623609085745002e-03,-1.763834998678312505e-03,1.880659439012222212e-04,1.655325736977658613e-04,8.330112304077985641e-05,8.330112304077985641e-05,-1.117301402996789816e-04,-1.117301402996789816e-04,-6.281985040004767207e-06,-5.533292886814034084e-06
9.250000000000000444e-01,-1.966198765206345067e-03,3.944962732394668992e-04,-1.949702802701763771e-03,4.757082278738639092e-04,-1.467454207796842214e-03,3.865586849144397874e-04,8.214747361526275604e-05,-1.125093716189823345e-04,7.100934647760737128e-05,-1.733277098184271559e-05,-1.080481640111652375e-04,1.152706336328412906e-05,-1.880924352409829581e-05,-1.602363895995828624e-05,-2.360695038445798088e-03,-2.360695038445798088e-03,-2.425411030575655436e-03,-2.425411030575655436e-03,-1.853762722625509896e-03,-1.855038221450264202e-03,1.995943288992801934e-04,1.758957328119176156e-04,8.834211745943620908e-05,8.834211745943620908e-05,-1.195752273744632443e-04,-1.195752273744632443e-04,-2.862846227538740074e-06,-2.061584954499151578e-06
9.500000000000000666e-01,-2.064658135956604079e-03,4.099432233534705539e-04,-2.048999843116072750e-03,4.967297354595140435e-04,-1.540650701034929071e-03,4.034844537074561144e-04,8.757906386516745023e-05,-1.189607394588149125e-04,7.475620089134049628e-05,-1.845174356841783325e-05,-1.160638450041773240e-04,1.180714709975161369e-05,-1.692415032739091885e-05,-1.874387014065559409e-05,-2.474601359310074633e-03,-2.474601359310074633e-03,-2.545729578575559038e-03,-2.545729578575559038e-03,-1.943873929661041333e-03,-1.945212702778129077e-03,2.116934843534729049e-04,1.868428122062670838e-04,9.320794445973057396e-05,9.320794445973057396e-05,-1.278709921039150599e-04,-1.278709921039150599e-04,1.740601337660296899e-06,2.597451675037665275e-06
9.750000000000000888e-01,-2.162238718030007334e-03,4.242896145804503361e-04,-2.148271734116052878e-03,5.172916160954138531e-04,-1.613886017636761983e-03,4.201513438371329290e-04,9.345386163994717776e-05,-1.258119447352656906e-04,7.848617913325250939e-05,-1.943808646687195107e-05,-1.242950503509698823e-04,1.224800092919364758e-05,-1.459331274311637117e-05,-2.174368572234464114e-05,-2.586528332610485426e-03,-2.586528332610485426e-03,-2.665563350211508364e-03,-2.665563350211508364e-03,-2.033765323110073298e-03,-2.035167115580563402e-03,2.246323738395450409e-04,1.986324430623270798e-04,9.792426560012446046e-05,9.792426560012446046e-05,-1.365430512801774077e-04,-1.365430512801774077e-04,7.068300387491621706e-06,7.983261299499000430e-06
1.000000000000000000e+00,-2.259696218160522907e-03,4.378842022382534171e-04,-2.248315073569540079e-03,5.377651361600926938e-04,-1.687743594272567149e-03,4.368639021371939490e-04,9.988955200418425662e-05,-1.331407211841856286e-04,8.217219817716059360e-05,-2.040015359833224906e-05,-1.326608897279368815e-04,1.285262367693718044e-05,-1.211260061265151400e-05,-2.481639800643031801e-05,-2.697580420398762446e-03,-2.697580420398762446e-03,-2.786080209729618895e-03,-2.786080209729618895e-03,-2.124324691231388451e-03,-2.125789862284205300e-03,2.386103060036948165e-04,2.114525842622644314e-04,1.025723517755205982e-04,1.025723517755205982e-04,-1.455135134049018175e-04,-1.455135134049018175e-04,1.261767328733509608e-05,1.359274434140078647e-05
1.025000000000000133e+00,-2.357846087295945026e-03,4.510992119271806100e-04,-2.349860295323302761e-03,5.585047190654474081e-04,-1.762831328509434359e-03,4.538838140076273397e-04,1.069148712400380674e-04,-1.409609703576092388e-04,8.582596657122354422e-05,-2.147101792063232928e-05,-1.411174925625979792e-04,1.361750732582767132e-05,-9.711448232169184180e-06,-2.775893000682427836e-05,-2.808945299223153391e-03,-2.808945299223153391e-03,-2.908365014388736292e-03,-2.908365014388736292e-03,-2.216421430604395559e-03,-2.217950909983792962e-03,2.536732621528092757e-04,2.253381046578989411e-04,1.072969844918558735e-04,1.072969844918558735e-04,-1.547349998884117728e-04,-1.547349998884117728e-04,1.795623226176490395e-05,1.899309554620476348e-05
1.050000000000000044e+00,-2.457463895117556474e-03,4.642807962546291467e-04,-2.453504661742655912e-03,5.797932691392476690e-04,-1.839708308795762193e-03,4.714088479926686892e-04,1.144617285107896176e-04,-1.492092572115411020e-04,8.950404116911392371e-05,-2.278178929117358198e-05,-1.496663903309269905e-04,1.454197918791810817e-05,-7.534783745766215901e-06,-3.041465210255889229e-05,-2.921744691372157865e-03,-2.921744691372157865e-03,-3.033297930881889704e-03,-3.033297930881889704e-03,-2.310812249445320932e-03,-2.312407429766183409e-03,2.696922436912496668e-04,2.401503359380913194e-04,1.122858304602597501e-04,1.122858304602597501e-04,-1.642083695188312209e-04,-1.642083695188312209e-04,2.278242405326369457e-05,2.388276741109585100e-05
1.074999999999999956e+00,-2.559186229676102542e-03,4.777120546864965789e-04,-2.559678801369175138e-03,6.018073738305595999e-04,-1.918811326314190380e-03,4.895735463181782876e-04,1.223959635159033166e-04,-1.577602456516308260e-04,9.329577308950232073e-05,-2.443521346746913014e-05,-1.583464545032442494e-04,1.563327098891287292e-05,-5.664908160896153788e-06,-3.269848743116254841e-05,-3.036898284362626876e-03,-3.036898284362626876e-03,-3.161486175199734738e-03,-3.161486175199734738e-03,-2.408068388296991102e-03,-2.409730981502877789e-03,2.864094730566646430e-04,2.556242029779220992e-04,1.177309865569575731e-04,1.177309865569575731e-04,-1.739797254921432446e-04,-1.739797254921432446e-04,2.692882233282234417e-05,2.809464253981930337e-05
1.100000000000000089e+00,-2.663442873571120195e-03,4.915968034216455784e-04,-2.668640280593298497e-03,6.246155498322303323e-04,-2.000401115560435095e-03,5.084602307262597876e-04,1.305711282826582664e-04,-1.664635270159225966e-04,9.730187669906853465e-05,-2.648808819909198586e-05,-1.672198838118532649e-04,1.690365497876433754e-05,-4.156889792883422530e-06,-3.460051134443475895e-05,-3.155039676992738018e-03,-3.155039676992738018e-03,-3.293255830425501074e-03,-3.293255830425501074e-03,-2.508532867365104169e-03,-2.510264756883373582e-03,3.035291441055854023e-04,2.714595190031615646e-04,1.237899648981605205e-04,1.237899648981605205e-04,-1.841235387906453580e-04,-1.841235387906453580e-04,3.033035190191935015e-05,3.156414475623259275e-05
1.125000000000000000e+00,-2.770432885503659737e-03,5.060583531838608318e-04,-2.780479746357006343e-03,6.482068034168314563e-04,-2.084539357546433269e-03,5.281057452350967907e-04,1.388804988439185095e-04,-1.751850803251991939e-04,1.016129529285980659e-04,-2.894655455171202263e-05,-1.763614700682203384e-04,1.836069107306881332e-05,-3.062173415918634234e-06,-3.617170526155899513e-05,-3.276491238687548324e-03,-3.276491238687548324e-03,-3.428686549773837799e-03,-3.428686549773837799e-03,-2.612304217461253186e-03,-2.614107328608006320e-03,3.208109807826681203e-04,2.874147501648466330e-04,1.305595074803100886e-04,1.305595074803100886e-04,-1.947221611412891518e-04,-1.947221611412891518e-04,3.298649874737547005e-05,3.429131187755729560e-05
1.150000000000000133e+00,-2.880131723477452610e-03,5.211401598864129348e-04,-2.895126871469255736e-03,6.725307017297621481e-04,-2.171092917210126760e-03,5.484967483908864683e-04,1.472847377005925829e-04,-1.838366758434434312e-04,1.062928688570774494e-04,-3.177254431022125125e-05,-1.858515828910556333e-04,1.999523250964529986e-05,-2.430455940949372007e-06,-3.749968739943931872e-05,-3.401271883363865545e-03,-3.401271883363865545e-03,-3.567657573199059517e-03,-3.567657573199059517e-03,-2.719235988591736652e-03,-2.721112183176638277e-03,3.381272444084038042e-04,3.033640273766013973e-04,1.380654131672709450e-04,1.380654131672709450e-04,-2.058468154007009332e-04,-2.058468154007009332e-04,3.493524546653581364e-05,3.631460375820572128e-05
1.175000000000000044e+00,-2.992304284325619790e-03,5.368001757079521319e-04,-3.012350453440559850e-03,6.975232927666497051e-04,-2.259753671237568762e-03,5.695586210457403986e-04,1.558082000212290819e-04,-1.923853992152613213e-04,1.113672093257800366e-04,-3.489547684007443529e-05,-1.957677904448895667e-04,2.177253680574198214e-05,-2.295540156987962988e-06,-3.868303701763664559e-05,-3.529104460033585799e-03,-3.529104460033585799e-03,-3.709873746207237311e-03,-3.709873746207237311e-03,-2.828945471926302968e-03,-2.830896456540291095e-03,3.554684235397009839e-04,3.193027241308321607e-04,1.462626861658267163e-04,1.462626861658267163e-04,-2.175403272506037933e-04,-2.175403272506037933e-04,3.624160133579301668e-05,3.769931664503178848e-05
1.200000000000000178e+00,-3.106507522108670205e-03,5.529028315163220242e-04,-3.131753038732004724e-03,7.231015798154355467e-04,-2.350064727698386591e-03,5.911510669772412907e-04,1.645150740356149388e-04,-2.008474175949626073e-04,1.168159271373314656e-04,-3.822279936402384060e-05,-2.061720517273768483e-04,2.363117976474093940e-05,-2.657678549955466707e-06,-3.981089875811083534e-05,-3.659410353625019985e-03,-3.659410353625019985e-03,-3.854854618547440270e-03,-3.854854618547440270e-03,-2.940835522959386883e-03,-2.942862751529537468e-03,3.729130842968220172e-04,3.353170293021595638e-04,1.550387265013830618e-04,1.550387265013830618e-04,-2.298032314921177877e-04,-2.298032314921177877e-04,3.699487010840052381e-05,3.853475787492233184e-05
1.225000000000000089e+00,-3.222086418708441924e-03,5.692207332245458051e-04,-3.252764183200695935e-03,7.491298243641614230e-04,-2.441449162672471029e-03,6.130800345597181567e-04,1.734824399532153283e-04,-2.092769576867437031e-04,1.225709520021323051e-04,-4.164646196647137089e-05,-2.170957270225259972e-04,2.549357850221978250e-05,-3.471674081600983897e-06,-4.095134843554171233e-05,-3.791307151932987729e-03,-3.791307151932987729e-03,-4.001894007564843481e-03,-4.001894007564843481e-03,-3.054135237528662894e-03,-3.056239792607828853e-03,3.905900581242793823e-04,3.515456183819237745e-04,1.642174139685897982e-04,1.642174139685897982e-04,-2.425893055247596575e-04,-2.425893055247596575e-04,3.730884451225158216e-05,3.893441044287848651e-05
1.250000000000000000e+00,-3.338180889225467185e-03,5.854547423698314157e-04,-3.374639224854758535e-03,7.753806279769959175e-04,-2.533237982485087025e-03,6.351225287865719382e-04,1.827796148007043708e-04,-2.177589553663678013e-04,1.285205801873912090e-04,-4.504775391044046895e-05,-2.285285781243595604e-04,2.728895719653068319e-05,-4.642301552448824253e-06,-4.214925214679476895e-05,-3.923635631595284723e-03,-3.923635631595284723e-03,-4.150019852831740574e-03,-4.150019852831740574e-03,-3.167952746539332010e-03,-3.170135199483684052e-03,4.086507510578374358e-04,3.681512918704554771e-04,1.735683340978316780e-04,1.735683340978316780e-04,-2.558175353208624880e-04,-2.558175353208624880e-04,3.732409010510917557e-05,3.903829704006434032e-05
1.275000000000000133e+00,-3.453758173453475022e-03,6.012681974105898997e-04,-3.496471337996964746e-03,8.015184608234082742e-04,-2.624692125404726184e-03,6.570497615460413332e-04,1.924539453675433442e-04,-2.264054956770816807e-04,1.345222839613524624e-04,-4.830575458235342179e-05,-2.404186259210572274e-04,2.898233975918984573e-05,-6.025020390737489961e-06,-4.343253342478647916e-05,-4.055026370864051044e-03,-4.055026370864051044e-03,-4.297989798820359142e-03,-4.297989798820359142e-03,-3.281320376599755617e-03,-3.283580645423500588e-03,4.272516709950963110e-04,3.853029275699276779e-04,1.828280385437058841e-04,1.828280385437058841e-04,-2.694009656802748287e-04,-2.694009656802748287e-04,3.721330536275713197e-05,3.901853346441330750e-05
1.300000000000000044e+00,-3.567670467281791602e-03,6.163196546576099610e-04,-3.617222196594577222e-03,8.271202575673014534e-04,-2.715015950044474824e-03,6.786354881874179235e-04,2.025215548239200913e-04,-2.353495282419598711e-04,1.404253601916261029e-04,-5.131174038798536063e-05,-2.526864632949044065e-04,3.059471094334076380e-05,-7.433742682111388334e-06,-4.482366967964446225e-05,-4.183990121939373807e-03,-4.183990121939373807e-03,-4.444342454161892553e-03,-4.444342454161892553e-03,-3.393216464158160806e-03,-3.395553698344710991e-03,4.465389965216393087e-04,4.031597696938782338e-04,1.917371005795975858e-04,1.917371005795975858e-04,-2.832811742382312925e-04,-2.832811742382312925e-04,3.718491499318798965e-05,3.908315294162689746e-05
1.325000000000000178e+00,-3.678725597352938692e-03,6.302797689147904281e-04,-3.735771416172262160e-03,8.517270792268993862e-04,-2.803368257723426460e-03,6.996490139291322574e-04,2.129650702720198296e-04,-2.447292559285829672e-04,1.461032404461715117e-04,-5.398575640788716434e-05,-2.652509812842707149e-04,3.219890480000986432e-05,-8.661090155070994001e-06,-4.635042200443195703e-05,-4.309005366267742998e-03,-4.309005366267742998e-03,-4.587498495399161547e-03,-4.587498495399161547e-03,-3.502569357103357817e-03,-3.504981875586066220e-03,4.666306056335112196e-04,4.218534028730958063e-04,2.000889968540864317e-04,2.000889968540864317e-04,-2.974498860842944570e-04,-2.974498860842944570e-04,3.747357030728371008e-05,3.946675133331689622e-05
1.350000000000000089e+00,-3.785757912835530092e-03,6.428316286277852010e-04,-3.850979285794142726e-03,8.749060064302816020e-04,-2.888884457572404862e-03,7.198448688850306310e-04,2.237417280383513507e-04,-2.546627408889501343e-04,1.514892828118896695e-04,-5.628895209938700184e-05,-2.780562309076528571e-04,3.388855059020812188e-05,-9.510508281185270363e-06,-4.804873903468953600e-05,-4.428589541463329171e-03,-4.428589541463329171e-03,-4.725885292224479839e-03,-4.725885292224479839e-03,-3.608269222347720850e-03,-3.610754517029773902e-03,4.875986574594537437e-04,4.414701788751362876e-04,2.077782349113044269e-04,2.077782349113044269e-04,-3.119447814979026123e-04,-3.119447814979026123e-04,3.831114706917548851e-05,4.040145689526708495e-05
1.375000000000000000e+00,-3.887691922540736922e-03,6.536674696542288387e-04,-3.961753755868491211e-03,8.962994920001798871e-04,-2.970720624357714446e-03,7.389635320740883806e-04,2.348009448071008975e-04,-2.652208389212484807e-04,1.566010180652499528e-04,-5.822856634132844711e-05,-2.910855000721190855e-04,3.573578896962081863e-05,-9.827349000735008389e-06,-4.995419545206214451e-05,-4.541359392194993516e-03,-4.541359392194993516e-03,-4.858053247868698854e-03,-4.858053247868698854e-03,-3.709212801707134632e-03,-3.711767602163684732e-03,5.094601084789651679e-04,4.620411585151973366e-04,2.148295844066339111e-04,2.148295844066339111e-04,-3.268212890417399041e-04,-3.268212890417399041e-04,3.988738461299656812e-05,4.207738038269903669e-05
1.400000000000000133e+00,-3.983593537548790753e-03,6.624957253449081929e-04,-4.067112982129972298e-03,9.156487098288534909e-04,-3.048115855429189835e-03,7.567492536558750871e-04,2.461036483523693086e-04,-2.764119177732782262e-04,1.615349767196128106e-04,-5.985648662201747960e-05,-3.043527263492107338e-04,3.776188674214919772e-05,-9.512711405701423928e-06,-5.208506819523450737e-05,-4.646089262893643435e-03,-4.646089262893643435e-03,-4.982761691958825789e-03,-4.982761691958825789e-03,-3.804383578804831911e-03,-3.807003962155136589e-03,5.321809892428475131e-04,4.835453642241804850e-04,2.213914633416302902e-04,2.213914633416302902e-04,-3.421146130913044203e-04,-3.421146130913044203e-04,4.231931827886059594e-05,4.461179303660856021e-05
1.425000000000000044e+00,-4.072703661567589339e-03,6.690610750406666973e-04,-4.166238315189252361e-03,9.327902784428687699e-04,-3.120455432824020825e-03,7.729795324583343952e-04,2.576330606386401101e-04,-2.881884879950280531e-04,1.664262604198496476e-04,-6.126259305233583419e-05,-3.178734698894847277e-04,3.993591183693023794e-05,-8.515947462817141655e-06,-5.442608680156224565e-05,-4.741764736608283792e-03,-4.741764736608283792e-03,-5.099028593632176642e-03,-5.099028593632176642e-03,-3.892944420426813767e-03,-3.895625947350100926e-03,5.556941936368242629e-04,5.059263876357189549e-04,2.276888534721854818e-04,2.276888534721854818e-04,-3.578093817264704768e-04,-3.578093817264704768e-04,4.564253291006181712e-05,4.804017669463034323e-05
1.450000000000000178e+00,-4.154452898884553047e-03,6.731681877633344246e-04,-4.258516298334513728e-03,9.476347546449326309e-04,-3.187317448993420843e-03,7.874946945856664549e-04,2.693916619055936046e-04,-3.004735302087335747e-04,1.713906746173554652e-04,-6.256283157268782702e-05,-3.316310025611723944e-04,4.219798970217514267e-05,-6.817328176367265513e-06,-5.692358553838205992e-05,-4.827621086647887472e-03,-4.827621086647887472e-03,-5.206151052979363092e-03,-5.206151052979363092e-03,-3.974313792165312664e-03,-3.977051653693053357e-03,5.799231462788601021e-04,5.291150855805393238e-04,2.339535061900432922e-04,2.339535061900432922e-04,-3.738289922633197815e-04,-3.738289922633197815e-04,4.982349298274235672e-05,5.232848252625932339e-05
1.475000000000000089e+00,-4.228463787184888467e-03,6.746973594447813749e-04,-4.343568513715423407e-03,9.601388549629885638e-04,-3.248498574794644878e-03,8.002181080331571827e-04,2.813879598315693897e-04,-3.131910381685698574e-04,1.764844770895668269e-04,-6.388301026699627627e-05,-3.455576145579009051e-04,4.448977203772019884e-05,-4.416335381673963667e-06,-5.949853025816187468e-05,-4.903161146629669842e-03,-4.903161146629669842e-03,-5.303707368678467482e-03,-5.303707368678467482e-03,-4.048211755635827691e-03,-4.051000921031000512e-03,6.047993713399757443e-04,5.530465630347036754e-04,2.403674873565075920e-04,2.403674873565075920e-04,-3.900473865956211039e-04,-3.900473865956211039e-04,5.478407350004155241e-05,5.739774083221571566e-05
